genome_1,genome_2,species,comparison,snp_distance,diff_sites,valid_sites
GCF_026643495.1_ASM2664349v1,GCF_014525805.2_ASM1452580v2,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.021017327364869408,15635,743910
GCF_026643495.1_ASM2664349v1,GCF_014526045.1_ASM1452604v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.021005810975929413,15627,743937
GCF_026643495.1_ASM2664349v1,GCF_014526005.1_ASM1452600v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.021036386172555366,15648,743854
GCF_026643495.1_ASM2664349v1,GCF_026572535.1_ASM2657253v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.01923548314975986,14282,742482
GCF_026643495.1_ASM2664349v1,GCF_026572835.1_ASM2657283v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.019203215872721183,14274,743313
GCF_026643495.1_ASM2664349v1,GCF_014525525.1_ASM1452552v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.02101853034284831,15636,743915
GCF_026643495.1_ASM2664349v1,GCF_014525715.1_ASM1452571v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.02102253480231639,15639,743916
GCF_026643495.1_ASM2664349v1,GCF_014525535.1_ASM1452553v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.021018731426573616,15631,743670
GCF_026643495.1_ASM2664349v1,GCF_014525665.1_ASM1452566v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.021011941109535942,15622,743482
GCF_026643495.1_ASM2664349v1,GCF_014526025.1_ASM1452602v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.021031267820828717,15637,743512
GCF_026643495.1_ASM2664349v1,GCF_000196215.1_ASM19621v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.02131763409208519,15860,743985
GCF_026643495.1_ASM2664349v1,GCF_014525815.1_ASM1452581v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.02101489311077684,15633,743901
GCF_026643495.1_ASM2664349v1,GCF_014525925.1_ASM1452592v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.01977677197161458,14712,743903
GCF_026643495.1_ASM2664349v1,GCF_014525565.1_ASM1452556v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.02104067532327876,15653,743940
GCF_026643495.1_ASM2664349v1,GCF_026572395.1_ASM2657239v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.019236231804064797,14289,742817
GCF_026643495.1_ASM2664349v1,GCF_026572375.1_ASM2657237v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.019794035580071288,14727,744012
GCF_026643495.1_ASM2664349v1,GCF_026572795.1_ASM2657279v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020319455636617533,15104,743327
GCF_026643495.1_ASM2664349v1,GCF_026572815.1_ASM2657281v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.019747042242924357,14698,744314
GCF_026643495.1_ASM2664349v1,GCF_018831585.1_ASM1883158v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.01980135459602763,14729,743838
GCF_026643495.1_ASM2664349v1,GCF_026572455.1_ASM2657245v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.019851257268785484,14710,741011
GCF_026643495.1_ASM2664349v1,GCF_014525845.1_ASM1452584v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.02101560871290325,15625,743495
GCF_026643495.1_ASM2664349v1,GCF_014525455.1_ASM1452545v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.021021239061802498,15634,743724
GCF_026643495.1_ASM2664349v1,GCF_026572475.1_ASM2657247v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.01980031735325771,14737,744281
GCF_026643495.1_ASM2664349v1,GCF_026572515.1_ASM2657251v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.01984167808237721,14658,738748
GCF_026643495.1_ASM2664349v1,GCF_026572855.1_ASM2657285v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020324836848385704,15108,743327
GCF_026643495.1_ASM2664349v1,GCF_014525705.1_ASM1452570v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.021057097830040006,15633,742410
GCF_026643495.1_ASM2664349v1,GCF_026572675.1_ASM2657267v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.019765463979856988,14711,744278
GCF_026643495.1_ASM2664349v1,GCF_014525935.1_ASM1452593v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.019781572313860806,14722,744228
GCF_026643495.1_ASM2664349v1,GCF_014525685.1_ASM1452568v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.02104067532327876,15653,743940
GCF_026572355.1_ASM2657235v1,GCF_014525755.1_ASM1452575v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020611016784643103,15077,731502
GCF_026572355.1_ASM2657235v1,GCF_014525785.1_ASM1452578v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020685715225146728,15099,729924
GCF_026572355.1_ASM2657235v1,GCF_026572415.1_ASM2657241v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.01854914573198989,13369,720734
GCF_026572355.1_ASM2657235v1,GCF_014525745.1_ASM1452574v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020645052042792256,15118,732282
GCF_026572355.1_ASM2657235v1,GCF_003814425.1_ASM381442v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020641340321230175,15112,732123
GCF_026572355.1_ASM2657235v1,GCF_014525805.2_ASM1452580v2,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020626187227987376,15104,732273
GCF_026572355.1_ASM2657235v1,GCF_014526045.1_ASM1452604v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020625342242213948,15104,732303
GCF_026572355.1_ASM2657235v1,GCF_014526005.1_ASM1452600v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.02064015624893296,15112,732165
GCF_026572355.1_ASM2657235v1,GCF_026572535.1_ASM2657253v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.018572338807473332,13554,729795
GCF_026572355.1_ASM2657235v1,GCF_026572835.1_ASM2657283v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.01853082863497222,13548,731106
GCF_026572355.1_ASM2657235v1,GCF_014525525.1_ASM1452552v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.02062741199380563,15105,732278
GCF_026572355.1_ASM2657235v1,GCF_014525715.1_ASM1452571v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020631480624188323,15108,732279
GCF_026572355.1_ASM2657235v1,GCF_014525535.1_ASM1452553v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.02062338719702527,15097,732033
GCF_026572355.1_ASM2657235v1,GCF_014525665.1_ASM1452566v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020628603025309455,15072,730636
GCF_026572355.1_ASM2657235v1,GCF_014526025.1_ASM1452602v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.02063458663875673,15102,731878
GCF_026572355.1_ASM2657235v1,GCF_000196215.1_ASM19621v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020917651171301076,15319,732348
GCF_026572355.1_ASM2657235v1,GCF_014525815.1_ASM1452581v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020626440737220458,15104,732264
GCF_026572355.1_ASM2657235v1,GCF_014525925.1_ASM1452592v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.019172802427808347,14038,732183
GCF_026572355.1_ASM2657235v1,GCF_014525565.1_ASM1452556v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.02065120318555358,15123,732306
GCF_026572355.1_ASM2657235v1,GCF_026572395.1_ASM2657239v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.018592359368210683,13564,729547
GCF_026572355.1_ASM2657235v1,GCF_026572375.1_ASM2657237v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.01918745444071628,14056,732562
GCF_026572355.1_ASM2657235v1,GCF_026572795.1_ASM2657279v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.01964273754508836,14371,731619
GCF_026572355.1_ASM2657235v1,GCF_026572815.1_ASM2657281v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.019146057967809615,14026,732579
GCF_026572355.1_ASM2657235v1,GCF_018831585.1_ASM1883158v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.019191131375246036,14050,732109
GCF_026572355.1_ASM2657235v1,GCF_026572455.1_ASM2657245v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.019257823705336494,14031,728587
GCF_026572355.1_ASM2657235v1,GCF_014525845.1_ASM1452584v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.02062386755249227,15093,731822
GCF_026572355.1_ASM2657235v1,GCF_014525455.1_ASM1452545v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020630061727636196,15103,732087
GCF_026572355.1_ASM2657235v1,GCF_026572475.1_ASM2657247v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.019194699035964977,14061,732546
GCF_026572355.1_ASM2657235v1,GCF_026572515.1_ASM2657251v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.019200526592653592,13943,726178
GCF_026572355.1_ASM2657235v1,GCF_026572855.1_ASM2657285v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.019648204871661343,14375,731619
GCF_026572355.1_ASM2657235v1,GCF_014525705.1_ASM1452570v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020641094879034188,15097,731405
GCF_026572355.1_ASM2657235v1,GCF_026572675.1_ASM2657267v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.01916747549290622,14041,732543
GCF_026572355.1_ASM2657235v1,GCF_014525935.1_ASM1452593v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.01917834027082853,14048,732493
GCF_026572355.1_ASM2657235v1,GCF_014525685.1_ASM1452568v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020645740988056906,15119,732306
GCF_026643075.1_ASM2664307v1,GCF_014525755.1_ASM1452575v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.02087136731271361,15731,753712
GCF_026643075.1_ASM2664307v1,GCF_014525785.1_ASM1452578v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020940584581347857,15750,752128
GCF_026643075.1_ASM2664307v1,GCF_026572415.1_ASM2657241v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.01901345702527354,14105,741843
GCF_026643075.1_ASM2664307v1,GCF_014525745.1_ASM1452574v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.02091001021843055,15777,754519
GCF_026643075.1_ASM2664307v1,GCF_003814425.1_ASM381442v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020909115011400393,15773,754360
GCF_026643075.1_ASM2664307v1,GCF_014525805.2_ASM1452580v2,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020887645408362746,15760,754513
GCF_026643075.1_ASM2664307v1,GCF_014526045.1_ASM1452604v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.0208895485991465,15762,754540
GCF_026643075.1_ASM2664307v1,GCF_014526005.1_ASM1452600v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.02090422366061191,15770,754393
GCF_026643075.1_ASM2664307v1,GCF_026572535.1_ASM2657253v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.019015996380186848,14289,751420
GCF_026643075.1_ASM2664307v1,GCF_026572835.1_ASM2657283v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.01898686250466634,14292,752731
GCF_026643075.1_ASM2664307v1,GCF_014525525.1_ASM1452552v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.0208889430812417,15761,754514
GCF_026643075.1_ASM2664307v1,GCF_014525715.1_ASM1452571v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.02089418912256334,15765,754516
GCF_026643075.1_ASM2664307v1,GCF_014525535.1_ASM1452553v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020887911924737226,15755,754264
GCF_026643075.1_ASM2664307v1,GCF_014525665.1_ASM1452566v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020896398652068056,15732,752857
GCF_026643075.1_ASM2664307v1,GCF_014526025.1_ASM1452602v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020901321416494832,15762,754115
GCF_026643075.1_ASM2664307v1,GCF_000196215.1_ASM19621v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.02119699756688418,15995,754588
GCF_026643075.1_ASM2664307v1,GCF_014525815.1_ASM1452581v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020889219937866466,15761,754504
GCF_026643075.1_ASM2664307v1,GCF_014525925.1_ASM1452592v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.019582032570440038,14772,754365
GCF_026643075.1_ASM2664307v1,GCF_014525565.1_ASM1452556v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020919947570913786,15785,754543
GCF_026643075.1_ASM2664307v1,GCF_026572395.1_ASM2657239v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.019030690366819786,14293,751050
GCF_026643075.1_ASM2664307v1,GCF_026572375.1_ASM2657237v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.01959908492539173,14787,754474
GCF_026643075.1_ASM2664307v1,GCF_026572795.1_ASM2657279v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020135243242812965,15177,753753
GCF_026643075.1_ASM2664307v1,GCF_026572815.1_ASM2657281v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.019552820969400194,14758,754776
GCF_026643075.1_ASM2664307v1,GCF_018831585.1_ASM1883158v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.01960360599231075,14787,754300
GCF_026643075.1_ASM2664307v1,GCF_026572455.1_ASM2657245v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.01966985549683537,14765,750641
GCF_026643075.1_ASM2664307v1,GCF_014525845.1_ASM1452584v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020892181279523435,15754,754062
GCF_026643075.1_ASM2664307v1,GCF_014525455.1_ASM1452545v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020892906619578086,15760,754323
GCF_026643075.1_ASM2664307v1,GCF_026572475.1_ASM2657247v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.019604024151267385,14796,754743
GCF_026643075.1_ASM2664307v1,GCF_026572515.1_ASM2657251v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.019634230273224775,14692,748285
GCF_026643075.1_ASM2664307v1,GCF_026572855.1_ASM2657285v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.02014320341013568,15183,753753
GCF_026643075.1_ASM2664307v1,GCF_014525705.1_ASM1452570v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020923771142017756,15747,752589
GCF_026643075.1_ASM2664307v1,GCF_026572675.1_ASM2657267v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.019572303044757135,14772,754740
GCF_026643075.1_ASM2664307v1,GCF_014525935.1_ASM1452593v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.01958420013515483,14780,754690
GCF_026643075.1_ASM2664307v1,GCF_014525685.1_ASM1452568v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020913321043333516,15780,754543
GCF_026642595.1_ASM2664259v1,GCF_014525755.1_ASM1452575v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020958325985698963,15807,754211
GCF_026642595.1_ASM2664259v1,GCF_014525785.1_ASM1452578v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.021024855407615665,15824,752633
GCF_026642595.1_ASM2664259v1,GCF_026572415.1_ASM2657241v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.019010648872749607,14114,742426
GCF_026642595.1_ASM2664259v1,GCF_014525745.1_ASM1452574v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.02099900925577625,15854,754988
GCF_026642595.1_ASM2664259v1,GCF_003814425.1_ASM381442v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.02099680854869116,15849,754829
GCF_026642595.1_ASM2664259v1,GCF_014525805.2_ASM1452580v2,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.02097003637172807,15832,754982
GCF_026642595.1_ASM2664259v1,GCF_014526045.1_ASM1452604v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020967961971314248,15831,755009
GCF_026642595.1_ASM2664259v1,GCF_014526005.1_ASM1452600v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020998289774014366,15851,754871
GCF_026642595.1_ASM2664259v1,GCF_026572535.1_ASM2657253v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.019022530495224087,14305,752003
GCF_026642595.1_ASM2664259v1,GCF_026572835.1_ASM2657283v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.0189934077954213,14308,753314
GCF_026642595.1_ASM2664259v1,GCF_014525525.1_ASM1452552v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020971222021041423,15833,754987
GCF_026642595.1_ASM2664259v1,GCF_014525715.1_ASM1452571v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.02097516781723683,15836,754988
GCF_026642595.1_ASM2664259v1,GCF_014525535.1_ASM1452553v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020975379666164067,15831,754742
GCF_026642595.1_ASM2664259v1,GCF_014525665.1_ASM1452566v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020981091000803084,15806,753345
GCF_026642595.1_ASM2664259v1,GCF_014526025.1_ASM1452602v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.02098904827030523,15838,754584
GCF_026642595.1_ASM2664259v1,GCF_000196215.1_ASM19621v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.021275214983769438,16064,755057
GCF_026642595.1_ASM2664259v1,GCF_014525815.1_ASM1452581v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020970286354611355,15832,754973
GCF_026642595.1_ASM2664259v1,GCF_014525925.1_ASM1452592v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.01957150899036392,14776,754975
GCF_026642595.1_ASM2664259v1,GCF_014525565.1_ASM1452556v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.021006288641769934,15860,755012
GCF_026642595.1_ASM2664259v1,GCF_026572395.1_ASM2657239v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.019042766063883006,14313,751624
GCF_026642595.1_ASM2664259v1,GCF_026572375.1_ASM2657237v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.01958325166471545,14787,755084
GCF_026642595.1_ASM2664259v1,GCF_026572795.1_ASM2657279v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.020082610447729538,15150,754384
GCF_026642595.1_ASM2664259v1,GCF_026572815.1_ASM2657281v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.019548945836962824,14767,755386
GCF_026642595.1_ASM2664259v1,GCF_018831585.1_ASM1883158v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.019587765428991537,14787,754910
GCF_026642595.1_ASM2664259v1,GCF_026572455.1_ASM2657245v1,Borreliella garinii vs Borreliella bavariensis,Inter-species,0.01966228573406133,14772,751286
