GCF_002995915.1_ASM299591v1|NZ_PHOJ01000016.1|length=8402	GCF_002995915.1_ASM299591v1|NZ_PHOJ01000016.1|length=8402
GCF_040790755.1_ASM4079075v1|NZ_CP161101.1|length=28949	GCF_002996365.1_ASM299636v1|NZ_PHQC01000008.1|length=21119
GCF_040790755.1_ASM4079075v1|NZ_CP161101.1|length=28949	GCF_002996485.1_ASM299648v1|NZ_PHOG01000010.1|length=21247
GCF_040790755.1_ASM4079075v1|NZ_CP161101.1|length=28949	GCF_002997045.1_ASM299704v1|NZ_PHPV01000008.1|length=21119
GCF_040790755.1_ASM4079075v1|NZ_CP161101.1|length=28949	GCF_002997105.1_ASM299710v1|NZ_PHPY01000023.1|length=5108
GCF_040790755.1_ASM4079075v1|NZ_CP161101.1|length=28949	GCF_002997105.1_ASM299710v1|NZ_PHPY01000008.1|length=21119
GCF_040790755.1_ASM4079075v1|NZ_CP161101.1|length=28949	GCF_002997165.1_ASM299716v1|NZ_PHQD01000009.1|length=21202
GCF_040790755.1_ASM4079075v1|NZ_CP161093.1|length=39050	GCF_040790755.1_ASM4079075v1|NZ_CP161093.1|length=39050
GCF_040790755.1_ASM4079075v1|NZ_CP161093.1|length=39050	GCF_002995985.1_ASM299598v1|NZ_PHOW01000014.1|length=8407
GCF_040790755.1_ASM4079075v1|NZ_CP161093.1|length=39050	GCF_002995985.1_ASM299598v1|NZ_PHOW01000016.1|length=5060
GCF_040790755.1_ASM4079075v1|NZ_CP161093.1|length=39050	GCF_002996105.1_ASM299610v1|NZ_PHPH01000013.1|length=8407
GCF_040790755.1_ASM4079075v1|NZ_CP161093.1|length=39050	GCF_002996105.1_ASM299610v1|NZ_PHPH01000016.1|length=5133
GCF_040790755.1_ASM4079075v1|NZ_CP161093.1|length=39050	GCF_002996285.1_ASM299628v1|NZ_PHPU01000014.1|length=8407
GCF_040790755.1_ASM4079075v1|NZ_CP161093.1|length=39050	GCF_002996285.1_ASM299628v1|NZ_PHPU01000019.1|length=5011
GCF_040790755.1_ASM4079075v1|NZ_CP161093.1|length=39050	GCF_002996305.1_ASM299630v1|NZ_PHPZ01000012.1|length=8428
GCF_040790755.1_ASM4079075v1|NZ_CP161093.1|length=39050	GCF_002996305.1_ASM299630v1|NZ_PHPZ01000019.1|length=5220
GCF_040790755.1_ASM4079075v1|NZ_CP161093.1|length=39050	GCF_002996345.1_ASM299634v1|NZ_PHQB01000011.1|length=8158
GCF_040790755.1_ASM4079075v1|NZ_CP161093.1|length=39050	GCF_002996345.1_ASM299634v1|NZ_PHQB01000020.1|length=5254
GCF_040790755.1_ASM4079075v1|NZ_CP161093.1|length=39050	GCF_002996365.1_ASM299636v1|NZ_PHQC01000013.1|length=8428
GCF_040790755.1_ASM4079075v1|NZ_CP161093.1|length=39050	GCF_002996365.1_ASM299636v1|NZ_PHQC01000020.1|length=5211
GCF_040790755.1_ASM4079075v1|NZ_CP161093.1|length=39050	GCF_002996965.1_ASM299696v1|NZ_PHPM01000015.1|length=8407
GCF_040790755.1_ASM4079075v1|NZ_CP161093.1|length=39050	GCF_002996965.1_ASM299696v1|NZ_PHPM01000019.1|length=5200
GCF_040790755.1_ASM4079075v1|NZ_CP161093.1|length=39050	GCF_002997045.1_ASM299704v1|NZ_PHPV01000012.1|length=8428
GCF_040790755.1_ASM4079075v1|NZ_CP161093.1|length=39050	GCF_002997045.1_ASM299704v1|NZ_PHPV01000022.1|length=5221
GCF_040790755.1_ASM4079075v1|NZ_CP161093.1|length=39050	GCF_002997065.1_ASM299706v1|NZ_PHQA01000015.1|length=8407
GCF_040790755.1_ASM4079075v1|NZ_CP161093.1|length=39050	GCF_002997065.1_ASM299706v1|NZ_PHQA01000019.1|length=5079
GCF_040790755.1_ASM4079075v1|NZ_CP161093.1|length=39050	GCF_002997105.1_ASM299710v1|NZ_PHPY01000014.1|length=8428
GCF_040790755.1_ASM4079075v1|NZ_CP161093.1|length=39050	GCF_002997105.1_ASM299710v1|NZ_PHPY01000022.1|length=5220
GCF_040790755.1_ASM4079075v1|NZ_CP161093.1|length=39050	GCF_002997165.1_ASM299716v1|NZ_PHQD01000016.1|length=7904
GCF_040790755.1_ASM4079075v1|NZ_CP161093.1|length=39050	GCF_002997165.1_ASM299716v1|NZ_PHQD01000021.1|length=5164
GCF_040790755.1_ASM4079075v1|NZ_CP161093.1|length=39050	GCF_002997205.1_ASM299720v1|NZ_PHQL01000014.1|length=8452
GCF_040790755.1_ASM4079075v1|NZ_CP161093.1|length=39050	GCF_002997205.1_ASM299720v1|NZ_PHQL01000015.1|length=6299
GCF_040790765.1_ASM4079076v1|NZ_CP161119.1|length=26528	GCF_040790765.1_ASM4079076v1|NZ_CP161119.1|length=26528
GCF_040790765.1_ASM4079076v1|NZ_CP161111.1|length=30380	GCF_040790765.1_ASM4079076v1|NZ_CP161111.1|length=30380
GCF_040790765.1_ASM4079076v1|NZ_CP161111.1|length=30380	GCF_002997145.1_ASM299714v1|NZ_PHQJ01000013.1|length=8894
GCF_040790765.1_ASM4079076v1|NZ_CP161111.1|length=30380	GCF_002997245.1_ASM299724v1|NZ_PHQM01000011.1|length=7854
GCF_040790765.1_ASM4079076v1|NZ_CP161111.1|length=30380	GCF_040790785.1_ASM4079078v1|NZ_CP161130.1|length=30374
GCF_040790765.1_ASM4079076v1|NZ_CP161114.1|length=30140	GCF_040790765.1_ASM4079076v1|NZ_CP161114.1|length=30140
GCF_040790765.1_ASM4079076v1|NZ_CP161114.1|length=30140	GCF_002995985.1_ASM299598v1|NZ_PHOW01000015.1|length=5977
GCF_040790765.1_ASM4079076v1|NZ_CP161114.1|length=30140	GCF_002996105.1_ASM299610v1|NZ_PHPH01000015.1|length=5351
GCF_040790765.1_ASM4079076v1|NZ_CP161114.1|length=30140	GCF_002996645.1_ASM299664v1|NZ_PHOP01000016.1|length=5128
GCF_040790765.1_ASM4079076v1|NZ_CP161114.1|length=30140	GCF_002997245.1_ASM299724v1|NZ_PHQM01000013.1|length=7144
GCF_040790765.1_ASM4079076v1|NZ_CP161114.1|length=30140	GCF_002997245.1_ASM299724v1|NZ_PHQM01000015.1|length=6124
GCF_040790765.1_ASM4079076v1|NZ_CP161114.1|length=30140	GCF_002997265.1_ASM299726v1|NZ_PHQN01000013.1|length=6180
GCF_040790765.1_ASM4079076v1|NZ_CP161114.1|length=30140	GCF_040790785.1_ASM4079078v1|NZ_CP161132.1|length=30151
GCF_040790765.1_ASM4079076v1|NZ_CP161110.1|length=30784	GCF_040790765.1_ASM4079076v1|NZ_CP161110.1|length=30784
GCF_040790765.1_ASM4079076v1|NZ_CP161110.1|length=30784	GCF_002996345.1_ASM299634v1|NZ_PHQB01000016.1|length=5992
GCF_040790765.1_ASM4079076v1|NZ_CP161110.1|length=30784	GCF_002996465.1_ASM299646v1|NZ_PHOE01000018.1|length=5330
GCF_040790765.1_ASM4079076v1|NZ_CP161110.1|length=30784	GCF_002997085.1_ASM299708v1|NZ_PHPW01000015.1|length=5978
GCF_040790765.1_ASM4079076v1|NZ_CP161110.1|length=30784	GCF_002997145.1_ASM299714v1|NZ_PHQJ01000014.1|length=7974
GCF_040790765.1_ASM4079076v1|NZ_CP161110.1|length=30784	GCF_002997165.1_ASM299716v1|NZ_PHQD01000011.1|length=15515
GCF_040790765.1_ASM4079076v1|NZ_CP161115.1|length=30037	GCF_040790765.1_ASM4079076v1|NZ_CP161115.1|length=30037
GCF_040790765.1_ASM4079076v1|NZ_CP161115.1|length=30037	GCF_003367295.1_ASM336729v1|NZ_CP031410.1|length=13328
GCF_040790765.1_ASM4079076v1|NZ_CP161109.1|length=30826	GCF_040790765.1_ASM4079076v1|NZ_CP161109.1|length=30826
GCF_040790765.1_ASM4079076v1|NZ_CP161109.1|length=30826	GCF_002996645.1_ASM299664v1|NZ_PHOP01000014.1|length=7436
GCF_040790765.1_ASM4079076v1|NZ_CP161109.1|length=30826	GCF_002997245.1_ASM299724v1|NZ_PHQM01000009.1|length=8833
GCF_040790765.1_ASM4079076v1|NZ_CP161118.1|length=27762	GCF_040790765.1_ASM4079076v1|NZ_CP161118.1|length=27762
GCF_040790765.1_ASM4079076v1|NZ_CP161118.1|length=27762	GCF_002997145.1_ASM299714v1|NZ_PHQJ01000006.1|length=27713
GCF_040790775.1_ASM4079077v1|NZ_CP161174.1|length=907632	GCF_040790775.1_ASM4079077v1|NZ_CP161174.1|length=907632
GCF_040790775.1_ASM4079077v1|NZ_CP161185.1|length=28647	GCF_040790775.1_ASM4079077v1|NZ_CP161185.1|length=28647
GCF_040790775.1_ASM4079077v1|NZ_CP161185.1|length=28647	GCF_000008685.2_ASM868v2|NC_001903.1|length=26498
GCF_040790775.1_ASM4079077v1|NZ_CP161185.1|length=28647	GCF_000021405.1_ASM2140v1|NC_011724.1|length=26514
GCF_040790775.1_ASM4079077v1|NZ_CP161185.1|length=28647	GCF_002083055.2_ASM208305v2|NZ_NBTP02000001.1|length=26498
GCF_040790775.1_ASM4079077v1|NZ_CP161185.1|length=28647	GCF_002151465.1_ASM215146v1|NZ_CP019845.1|length=26498
GCF_040790775.1_ASM4079077v1|NZ_CP161185.1|length=28647	GCF_002151485.1_ASM215148v1|NZ_CP019917.1|length=26498
GCF_040790775.1_ASM4079077v1|NZ_CP161185.1|length=28647	GCF_002151505.1_ASM215150v1|NZ_CP019755.1|length=26498
GCF_040790775.1_ASM4079077v1|NZ_CP161185.1|length=28647	GCF_030439605.1_ASM3043960v2|NZ_CP124089.1|length=26498
GCF_040790775.1_ASM4079077v1|NZ_CP161185.1|length=28647	GCF_030439625.1_ASM3043962v2|NZ_CP124093.1|length=26454
GCF_040790775.1_ASM4079077v1|NZ_CP161185.1|length=28647	GCF_030444985.1_ASM3044498v1|NZ_CP124081.1|length=26498
GCF_040790775.1_ASM4079077v1|NZ_CP161185.1|length=28647	GCF_030445005.1_ASM3044500v2|NZ_CP124097.1|length=26454
GCF_040790775.1_ASM4079077v1|NZ_CP161185.1|length=28647	GCF_030445025.1_ASM3044502v2|NZ_CP124101.1|length=26504
GCF_040790775.1_ASM4079077v1|NZ_CP161185.1|length=28647	GCF_030445065.1_ASM3044506v2|NZ_CP124085.1|length=26525
GCF_040790775.1_ASM4079077v1|NZ_CP161185.1|length=28647	GCF_032595375.1_ASM3259537v2|NZ_CP132424.1|length=26505
GCF_040790775.1_ASM4079077v1|NZ_CP161185.1|length=28647	GCF_040790805.1_ASM4079080v1|NZ_CP161199.1|length=26498
GCF_040790775.1_ASM4079077v1|NZ_CP161185.1|length=28647	GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161905.1|length=26504
GCF_040790775.1_ASM4079077v1|NZ_CP161189.1|length=18812	GCF_040790775.1_ASM4079077v1|NZ_CP161189.1|length=18812
GCF_040790775.1_ASM4079077v1|NZ_CP161189.1|length=18812	GCF_000008685.2_ASM868v2|NC_000955.2|length=18777
GCF_040790775.1_ASM4079077v1|NZ_CP161189.1|length=18812	GCF_024662195.1_ASM2466219v1|NZ_CP094608.1|length=18211
GCF_040790785.1_ASM4079078v1|NZ_CP161138.1|length=26529	GCF_040790785.1_ASM4079078v1|NZ_CP161138.1|length=26529
GCF_040790785.1_ASM4079078v1|NZ_CP161131.1|length=30350	GCF_040790785.1_ASM4079078v1|NZ_CP161131.1|length=30350
GCF_040790785.1_ASM4079078v1|NZ_CP161133.1|length=29433	GCF_040790785.1_ASM4079078v1|NZ_CP161133.1|length=29433
GCF_040790785.1_ASM4079078v1|NZ_CP161133.1|length=29433	GCF_002996645.1_ASM299664v1|NZ_PHOP01000012.1|length=8845
GCF_040790785.1_ASM4079078v1|NZ_CP161133.1|length=29433	GCF_002997145.1_ASM299714v1|NZ_PHQJ01000016.1|length=7695
GCF_040790785.1_ASM4079078v1|NZ_CP161129.1|length=30461	GCF_040790785.1_ASM4079078v1|NZ_CP161129.1|length=30461
GCF_040790785.1_ASM4079078v1|NZ_CP161128.1|length=30526	GCF_040790785.1_ASM4079078v1|NZ_CP161128.1|length=30526
GCF_040790785.1_ASM4079078v1|NZ_CP161128.1|length=30526	GCF_003367295.1_ASM336729v1|NZ_CP031407.1|length=14018
GCF_040790785.1_ASM4079078v1|NZ_CP161141.1|length=21179	GCF_040790785.1_ASM4079078v1|NZ_CP161141.1|length=21179
GCF_040790785.1_ASM4079078v1|NZ_CP161141.1|length=21179	GCF_002996645.1_ASM299664v1|NZ_PHOP01000010.1|length=18917
GCF_040790785.1_ASM4079078v1|NZ_CP161141.1|length=21179	GCF_002997245.1_ASM299724v1|NZ_PHQM01000008.1|length=18917
GCF_040790785.1_ASM4079078v1|NZ_CP161141.1|length=21179	GCF_002997265.1_ASM299726v1|NZ_PHQN01000009.1|length=18916
GCF_040790785.1_ASM4079078v1|NZ_CP161141.1|length=21179	GCF_051054475.1_ASM5105447v1|NZ_CP147284.1|length=20066
GCF_040790785.1_ASM4079078v1|NZ_CP161141.1|length=21179	GCF_002996165.1_ASM299616v1|NZ_PHPK01000008.1|length=20580
GCF_040790785.1_ASM4079078v1|NZ_CP161141.1|length=21179	GCF_032595755.1_ASM3259575v2|NZ_CP179427.1|length=21110
GCF_040790795.1_ASM4079079v1|NZ_CP161158.1|length=916773	GCF_040790795.1_ASM4079079v1|NZ_CP161158.1|length=916773
GCF_040790795.1_ASM4079079v1|NZ_CP161165.1|length=27879	GCF_040790795.1_ASM4079079v1|NZ_CP161165.1|length=27879
GCF_040790795.1_ASM4079079v1|NZ_CP161165.1|length=27879	GCF_002995885.1_ASM299588v1|NZ_PHOM01000016.1|length=5843
GCF_040790795.1_ASM4079079v1|NZ_CP161165.1|length=27879	GCF_002996125.1_ASM299612v1|NZ_PHPF01000010.1|length=11047
GCF_040790795.1_ASM4079079v1|NZ_CP161165.1|length=27879	GCF_002996475.1_ASM299647v1|NZ_PHOF01000017.1|length=5630
GCF_040790795.1_ASM4079079v1|NZ_CP161165.1|length=27879	GCF_002996585.1_ASM299658v1|NZ_PHOL01000010.1|length=12014
GCF_040790795.1_ASM4079079v1|NZ_CP161165.1|length=27879	GCF_002996625.1_ASM299662v1|NZ_PHOO01000017.1|length=5843
GCF_040790795.1_ASM4079079v1|NZ_CP161165.1|length=27879	GCF_002997285.1_ASM299728v1|NZ_PHQO01000010.1|length=12033
GCF_040790795.1_ASM4079079v1|NZ_CP161165.1|length=27879	GCF_024662175.1_ASM2466217v1|NZ_CP094592.1|length=27673
GCF_040790805.1_ASM4079080v1|NZ_CP161191.1|length=907880	GCF_040790805.1_ASM4079080v1|NZ_CP161191.1|length=907880
GCF_040790805.1_ASM4079080v1|NZ_CP161196.1|length=30068	GCF_040790805.1_ASM4079080v1|NZ_CP161196.1|length=30068
GCF_040790805.1_ASM4079080v1|NZ_CP161196.1|length=30068	GCF_000008685.2_ASM868v2|NC_001851.2|length=28155
GCF_040790805.1_ASM4079080v1|NZ_CP161196.1|length=30068	GCF_002083055.2_ASM208305v2|NZ_NBTP02000010.1|length=25813
GCF_040790805.1_ASM4079080v1|NZ_CP161196.1|length=30068	GCF_002151485.1_ASM215148v1|NZ_CP019923.1|length=28157
GCF_040790805.1_ASM4079080v1|NZ_CP161196.1|length=30068	GCF_002151505.1_ASM215150v1|NZ_CP019762.1|length=21891
GCF_040790805.1_ASM4079080v1|NZ_CP161196.1|length=30068	GCF_024662195.1_ASM2466219v1|NZ_CP094609.1|length=28447
GCF_040790805.1_ASM4079080v1|NZ_CP161196.1|length=30068	GCF_030439605.1_ASM3043960v2|NZ_CP179352.1|length=24992
GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161904.1|length=910259	GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161904.1|length=910259
GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161904.1|length=910259	GCF_002995935.1_ASM299593v1|NZ_PHOK01000001.1|length=902716
GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161904.1|length=910259	GCF_002996305.1_ASM299630v1|NZ_PHPZ01000001.1|length=902882
GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161904.1|length=910259	GCF_002996345.1_ASM299634v1|NZ_PHQB01000001.1|length=902435
GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161904.1|length=910259	GCF_002996365.1_ASM299636v1|NZ_PHQC01000001.1|length=902646
GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161904.1|length=910259	GCF_002997045.1_ASM299704v1|NZ_PHPV01000001.1|length=902392
GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161904.1|length=910259	GCF_002997105.1_ASM299710v1|NZ_PHPY01000001.1|length=902524
GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161904.1|length=910259	GCF_002997165.1_ASM299716v1|NZ_PHQD01000001.1|length=902186
GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161904.1|length=910259	GCF_040790755.1_ASM4079075v1|NZ_CP161091.1|length=902698
GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161904.1|length=910259	GCF_002996485.1_ASM299648v1|NZ_PHOG01000001.1|length=902830
GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161908.1|length=47043	GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161908.1|length=47043
GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161908.1|length=47043	GCF_002995885.1_ASM299588v1|NZ_PHOM01000020.1|length=5120
GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161908.1|length=47043	GCF_002996025.1_ASM299602v1|NZ_PHOV01000013.1|length=5557
GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161908.1|length=47043	GCF_002996405.1_ASM299640v1|NZ_PHQH01000017.1|length=6987
GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161908.1|length=47043	GCF_002996625.1_ASM299662v1|NZ_PHOO01000023.1|length=5120
GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161908.1|length=47043	GCF_002997285.1_ASM299728v1|NZ_PHQO01000020.1|length=5108
GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161908.1|length=47043	GCF_051147265.1_ASM5114726v1|NZ_CP147361.1|length=7177
GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161908.1|length=47043	GCF_002996605.1_ASM299660v1|NZ_PHON01000017.1|length=7165
GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161909.1|length=30708	GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161909.1|length=30708
GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161906.1|length=30705	GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161906.1|length=30705
GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161913.1|length=30430	GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161913.1|length=30430
GCF_040819585.1_PFhe_I_PB_Ill_cons|NZ_CP161913.1|length=30430	GCF_032595375.1_ASM3259537v2|NZ_CP179318.1|length=17531
GCF_044941625.1_ASM4494162v1|NZ_CP132440.1|length=52426	GCF_044941625.1_ASM4494162v1|NZ_CP132440.1|length=52426
GCF_044941625.1_ASM4494162v1|NZ_CP132440.1|length=52426	GCF_032595535.1_ASM3259553v1|NZ_CP132432.1|length=50502
GCF_051054285.1_ASM5105428v1|NZ_CP144341.1|length=896728	GCF_051054285.1_ASM5105428v1|NZ_CP144341.1|length=896728
GCF_051054285.1_ASM5105428v1|NZ_CP144343.1|length=30734	GCF_051054285.1_ASM5105428v1|NZ_CP144343.1|length=30734
GCF_051054285.1_ASM5105428v1|NZ_CP144343.1|length=30734	GCF_019464575.1_ASM1946457v1|NZ_CP074063.1|length=15547
GCF_051054285.1_ASM5105428v1|NZ_CP144344.1|length=36104	GCF_051054285.1_ASM5105428v1|NZ_CP144344.1|length=36104
GCF_051054285.1_ASM5105428v1|NZ_CP144344.1|length=36104	GCF_002442595.2_ASM244259v2|NZ_CP017212.1|length=24723
GCF_051054285.1_ASM5105428v1|NZ_CP144344.1|length=36104	GCF_002995935.1_ASM299593v1|NZ_PHOK01000007.1|length=24885
GCF_051054285.1_ASM5105428v1|NZ_CP144344.1|length=36104	GCF_002996395.1_ASM299639v1|NZ_PHQF01000008.1|length=24437
GCF_051054285.1_ASM5105428v1|NZ_CP144344.1|length=36104	GCF_002996405.1_ASM299640v1|NZ_PHQH01000005.1|length=24469
GCF_051054285.1_ASM5105428v1|NZ_CP144344.1|length=36104	GCF_002997085.1_ASM299708v1|NZ_PHPW01000008.1|length=24607
GCF_051054285.1_ASM5105428v1|NZ_CP144344.1|length=36104	GCF_019464575.1_ASM1946457v1|NZ_CP074059.1|length=24206
GCF_051054285.1_ASM5105428v1|NZ_CP144344.1|length=36104	GCF_051054405.1_ASM5105440v1|NZ_CP147267.1|length=11713
GCF_051054285.1_ASM5105428v1|NZ_CP144344.1|length=36104	GCF_002996345.1_ASM299634v1|NZ_PHQB01000005.1|length=24176
GCF_051054285.1_ASM5105428v1|NZ_CP144344.1|length=36104	GCF_002996305.1_ASM299630v1|NZ_PHPZ01000006.1|length=23943
GCF_051054285.1_ASM5105428v1|NZ_CP144344.1|length=36104	GCF_002996365.1_ASM299636v1|NZ_PHQC01000006.1|length=24080
GCF_051054285.1_ASM5105428v1|NZ_CP144344.1|length=36104	GCF_002997045.1_ASM299704v1|NZ_PHPV01000006.1|length=23982
GCF_051054285.1_ASM5105428v1|NZ_CP144344.1|length=36104	GCF_002997105.1_ASM299710v1|NZ_PHPY01000006.1|length=23937
GCF_051054285.1_ASM5105428v1|NZ_CP144344.1|length=36104	GCF_040790755.1_ASM4079075v1|NZ_CP161103.1|length=24220
GCF_051054285.1_ASM5105428v1|NZ_CP144344.1|length=36104	GCF_002997165.1_ASM299716v1|NZ_PHQD01000007.1|length=23282
GCF_051054285.1_ASM5105428v1|NZ_CP144344.1|length=36104	GCF_024662155.1_ASM2466215v1|NZ_CP094570.1|length=21301
GCF_051054285.1_ASM5105428v1|NZ_CP144345.1|length=21263	GCF_051054285.1_ASM5105428v1|NZ_CP144345.1|length=21263
GCF_051054285.1_ASM5105428v1|NZ_CP144346.1|length=23225	GCF_051054285.1_ASM5105428v1|NZ_CP144346.1|length=23225
GCF_051054285.1_ASM5105428v1|NZ_CP144349.1|length=60768	GCF_051054285.1_ASM5105428v1|NZ_CP144349.1|length=60768
GCF_051054285.1_ASM5105428v1|NZ_CP144349.1|length=60768	GCF_002997145.1_ASM299714v1|NZ_PHQJ01000010.1|length=14601
GCF_051054285.1_ASM5105428v1|NZ_CP144349.1|length=60768	GCF_040790765.1_ASM4079076v1|NZ_CP161112.1|length=30320
GCF_051054305.1_ASM5105430v1|NZ_CP147754.1|length=896875	GCF_051054305.1_ASM5105430v1|NZ_CP147754.1|length=896875
GCF_051054305.1_ASM5105430v1|NZ_CP147755.1|length=26708	GCF_051054305.1_ASM5105430v1|NZ_CP147755.1|length=26708
GCF_051054305.1_ASM5105430v1|NZ_CP147758.1|length=19265	GCF_051054305.1_ASM5105430v1|NZ_CP147758.1|length=19265
GCF_051054305.1_ASM5105430v1|NZ_CP147758.1|length=19265	GCF_002995985.1_ASM299598v1|NZ_PHOW01000011.1|length=18733
GCF_051054305.1_ASM5105430v1|NZ_CP147758.1|length=19265	GCF_002996105.1_ASM299610v1|NZ_PHPH01000011.1|length=18733
GCF_051054305.1_ASM5105430v1|NZ_CP147758.1|length=19265	GCF_002996285.1_ASM299628v1|NZ_PHPU01000010.1|length=18733
GCF_051054305.1_ASM5105430v1|NZ_CP147758.1|length=19265	GCF_002996965.1_ASM299696v1|NZ_PHPM01000010.1|length=18912
GCF_051054305.1_ASM5105430v1|NZ_CP147758.1|length=19265	GCF_002997065.1_ASM299706v1|NZ_PHQA01000010.1|length=18846
GCF_051054305.1_ASM5105430v1|NZ_CP147758.1|length=19265	GCF_002997205.1_ASM299720v1|NZ_PHQL01000010.1|length=19021
GCF_051054305.1_ASM5105430v1|NZ_CP147762.1|length=23096	GCF_051054305.1_ASM5105430v1|NZ_CP147762.1|length=23096
GCF_051054305.1_ASM5105430v1|NZ_CP147767.1|length=13336	GCF_051054305.1_ASM5105430v1|NZ_CP147767.1|length=13336
GCF_051054305.1_ASM5105430v1|NZ_CP147767.1|length=13336	GCF_002996705.1_ASM299670v1|NZ_PHOU01000017.1|length=5085
GCF_051054345.1_ASM5105434v1|NZ_CP147252.1|length=889271	GCF_051054345.1_ASM5105434v1|NZ_CP147252.1|length=889271
GCF_051054345.1_ASM5105434v1|NZ_CP147253.1|length=26702	GCF_051054345.1_ASM5105434v1|NZ_CP147253.1|length=26702
GCF_051054345.1_ASM5105434v1|NZ_CP147260.1|length=12714	GCF_051054345.1_ASM5105434v1|NZ_CP147260.1|length=12714
GCF_051054355.1_ASM5105435v1|NZ_CP147139.1|length=904146	GCF_051054355.1_ASM5105435v1|NZ_CP147139.1|length=904146
GCF_051054355.1_ASM5105435v1|NZ_CP147140.1|length=26699	GCF_051054355.1_ASM5105435v1|NZ_CP147140.1|length=26699
GCF_051054355.1_ASM5105435v1|NZ_CP147141.1|length=26842	GCF_051054355.1_ASM5105435v1|NZ_CP147141.1|length=26842
GCF_051054355.1_ASM5105435v1|NZ_CP147142.1|length=14263	GCF_051054355.1_ASM5105435v1|NZ_CP147142.1|length=14263
GCF_051054355.1_ASM5105435v1|NZ_CP147144.1|length=41566	GCF_051054355.1_ASM5105435v1|NZ_CP147144.1|length=41566
GCF_051054355.1_ASM5105435v1|NZ_CP147144.1|length=41566	GCF_000166655.1_ASM16665v1|NC_017409.1|length=22827
GCF_051054355.1_ASM5105435v1|NZ_CP147144.1|length=41566	GCF_000181555.2_ASM18155v2|NC_011863.1|length=24910
GCF_051054355.1_ASM5105435v1|NZ_CP147144.1|length=41566	GCF_002996025.1_ASM299602v1|NZ_PHOV01000008.1|length=24801
GCF_051054355.1_ASM5105435v1|NZ_CP147144.1|length=41566	GCF_002996125.1_ASM299612v1|NZ_PHPF01000009.1|length=11723
GCF_051054355.1_ASM5105435v1|NZ_CP147144.1|length=41566	GCF_002996165.1_ASM299616v1|NZ_PHPK01000007.1|length=24836
GCF_051054355.1_ASM5105435v1|NZ_CP147144.1|length=41566	GCF_002996645.1_ASM299664v1|NZ_PHOP01000009.1|length=24700
GCF_051054355.1_ASM5105435v1|NZ_CP147144.1|length=41566	GCF_002997245.1_ASM299724v1|NZ_PHQM01000007.1|length=25076
GCF_051054355.1_ASM5105435v1|NZ_CP147144.1|length=41566	GCF_002997265.1_ASM299726v1|NZ_PHQN01000007.1|length=24901
GCF_051054355.1_ASM5105435v1|NZ_CP147144.1|length=41566	GCF_030440345.1_ASM3044034v2|NZ_CP179421.1|length=24960
GCF_051054355.1_ASM5105435v1|NZ_CP147144.1|length=41566	GCF_040790765.1_ASM4079076v1|NZ_CP161122.1|length=24969
GCF_051054355.1_ASM5105435v1|NZ_CP147144.1|length=41566	GCF_040790785.1_ASM4079078v1|NZ_CP161140.1|length=24940
GCF_051054355.1_ASM5105435v1|NZ_CP147144.1|length=41566	GCF_051147265.1_ASM5114726v1|NZ_CP147396.1|length=11526
GCF_051054405.1_ASM5105440v1|NZ_CP147265.1|length=896798	GCF_051054405.1_ASM5105440v1|NZ_CP147265.1|length=896798
GCF_051054405.1_ASM5105440v1|NZ_CP147273.1|length=12109	GCF_051054405.1_ASM5105440v1|NZ_CP147273.1|length=12109
GCF_051054405.1_ASM5105440v1|NZ_CP147268.1|length=17186	GCF_051054405.1_ASM5105440v1|NZ_CP147268.1|length=17186
GCF_051054405.1_ASM5105440v1|NZ_CP147264.1|length=20472	GCF_051054405.1_ASM5105440v1|NZ_CP147264.1|length=20472
